id|label|vocoder|language|speaker|script
/GPT/wav/LJ019-0122.wav|fake|tts-1|English|alloy|Mr. Pearson seems to have taken for granted that all prisoners would behave well in his district prisons.
/LJSpeech/train/wav/LJ014-0239.wav|real|real|English|which followed each other at no long intervals, which had a strong family likeness, and originated all of them to make money easily,|
/GPT/wav/LJ002-0280.wav|fake|tts-1|English|onyx|It was generally crowded, as debtors who would have gone to the Poultry Compter were sent to Giltspur Street when the former was condemned as unfit to receive prisoners.
/LJSpeech/train/wav/LJ005-0059.wav|real|real|English|With some important modifications this principle of radiation is still the rule.|
/GPT/wav/LJ002-0082.wav|fake|tts-1-hd|English|alloy|Beyond the press yard were three stories, condemned cells, fifteen in all, with vaulted ceilings nine feet high to the crown of the arch.
/GPT/wav/LJ028-0208.wav|fake|tts-1|English|fable|Nabonidus fled.
/LJSpeech/train/wav/LJ018-0365.wav|real|real|English|Kate Webster followed the same course; but these pleas of pregnancy are not common now-a-days.|
/LJSpeech/train/wav/LJ025-0065.wav|real|real|English|Even as late as eighteen forty-five, however, a botanist of Schleiden's eminence dealt very skeptically with these statements,|
/LJSpeech/train/wav/LJ037-0084.wav|real|real|English|Barbara Jeanette Davis testified that no one had shown her a picture of Oswald before the identification and that she had not seen him on television.|
/LJSpeech/train/wav/LJ016-0267.wav|real|real|English|On the contrary, the prevailing sentiment was one of satisfaction at the success of the spectacle.|
/GPT/wav/LJ039-0079.wav|fake|tts-1|English|shimmer|by Master Sgt. James A. Zahm, noncommissioned officer in charge of the Marksmanship Training Unit in the Weapons Training Battalion
/GPT/wav/LJ043-0112.wav|fake|tts-1-hd|English|shimmer|Mrs. Paine brought Oswald's family to New Orleans.
/GPT/wav/LJ032-0193.wav|fake|tts-1-hd|English|alloy|Because the relative freshness of these fibers might be explained by the continuous storage of the rifle in the blanket,
/LJSpeech/train/wav/LJ044-0196.wav|real|real|English|to a country in which he must have thought were embodied the political principles to which he had been committed for so long.|
/LJSpeech/train/wav/LJ017-0036.wav|real|real|English|that the trial was transferred to the Central Criminal Court,|
/GPT/wav/LJ017-0018.wav|fake|tts-1-hd|English|alloy|was ignorant of the destructive character of the powders, probably arsenic, which she administered.
/LJSpeech/train/wav/LJ023-0099.wav|real|real|English|In the case holding the New York Minimum Wage Law unconstitutional, Justice Stone said|
/GPT/wav/LJ025-0045.wav|fake|tts-1|English|fable|They get rid of the superfluous hydrogen and carbon and accumulate nitrogen.
/LJSpeech/train/wav/LJ042-0240.wav|real|real|English|he continued to be interested in that country after he returned to the United States.|
/GPT/wav/LJ045-0057.wav|fake|tts-1-hd|English|fable|He specifically made that claim when his wife refused to come to live with him in Dallas as he asked her to do on the evening of November twenty-one,
/LJSpeech/train/wav/LJ049-0113.wav|real|real|English|This point was ably made in the nineteen oh two debate by Senator George F. Hoar, the sponsor of the Senate bill, quote,|
/GPT/wav/LJ047-0145.wav|fake|tts-1|English|onyx|The CIA message was sent also to the Department of State where it was reviewed by personnel of the Passport Office, who knew from Oswald's file
/GPT/wav/LJ043-0021.wav|fake|tts-1|English|echo|While the exact sequence of events is not clear because of conflicting testimony,
/LJSpeech/train/wav/LJ015-0217.wav|real|real|English|The next step was to get impressions and fabricate false keys.|
/LJSpeech/train/wav/LJ037-0197.wav|real|real|English|and the return address was Post Office Box two nine one five, Dallas, Texas.|
/GPT/wav/LJ011-0087.wav|fake|tts-1|English|onyx|Montgomery was duly sentenced to death, but he preferred suicide to the gallows. After sentence his demeanor was serious yet firm.
/GPT/wav/LJ006-0087.wav|fake|tts-1|English|fable|It must be admitted that so far but little effort had been made to counteract the evils of indiscriminate association.
/LJSpeech/train/wav/LJ044-0020.wav|real|real|English|On August seventeen, nineteen sixty-three, he appeared briefly on a radio program and on August twenty-one, nineteen sixty-three,|
/GPT/wav/LJ015-0171.wav|fake|tts-1-hd|English|onyx|but finding he could not escape, he said he would resign his post, and leaving the boardroom, disappeared.
/LJSpeech/train/wav/LJ021-0173.wav|real|real|English|They would have you believe that England has made progress out of her depression by a do-nothing policy, by letting nature take her course.|
/GPT/wav/LJ004-0098.wav|fake|tts-1-hd|English|nova|"it is enacted that the justices shall order the walls of every room to be scraped and white-washed once every year."""
/GPT/wav/LJ041-0027.wav|fake|tts-1-hd|English|nova|Other evidence of the existence of such a disability is provided by the many other misspellings that appear in Oswald's writings, portions of which are quoted below.
/LJSpeech/train/wav/LJ018-0288.wav|real|real|English|After this the other conspirators traveled to obtain genuine bills and master the system of the leading houses at home and abroad.|
/LJSpeech/train/wav/LJ015-0004.wav|real|real|English|The goods having no existence, Cole of course could not deliver them.|
/GPT/wav/LJ036-0205.wav|fake|tts-1|English|onyx|Tippit must have heard the description of the suspect wanted for the President's shooting; it was broadcast over channel one at twelve:forty-five p.m.,
/GPT/wav/LJ015-0240.wav|fake|tts-1-hd|English|alloy|Agar at once got to work on the first safe.
/GPT/wav/LJ023-0060.wav|fake|tts-1|English|fable|and the powers given to the Congress to carry out those purposes can be best described by saying
/GPT/wav/LJ040-0085.wav|fake|tts-1-hd|English|nova|John Pic, however, did not think her position was worse than that of many other people.
/GPT/wav/LJ009-0033.wav|fake|tts-1-hd|English|onyx|while behind their pew stood a couple of tall footmen in state liveries.
/GPT/wav/LJ030-0216.wav|fake|tts-1-hd|English|shimmer|Between the time he originally seized the handhold and the time he mounted the car, Hill recalled:
/GPT/wav/LJ018-0190.wav|fake|tts-1|English|shimmer|By all means, replies Bob, and a close investigation follows, without any detection of the corpse concealed.
/LJSpeech/train/wav/LJ005-0240.wav|real|real|English|Mr. Buxton had succeeded to the great work which William Wilberforce had commenced, and led the repeated attacks upon slavery in British colonies|
/LJSpeech/train/wav/LJ037-0032.wav|real|real|English|Benavides never saw Oswald after the arrest.|
/LJSpeech/train/wav/LJ038-0144.wav|real|real|English|that must have been some other time he picked me up, end quote,|
/GPT/wav/LJ008-0074.wav|fake|tts-1-hd|English|echo|"that of Phoebe Harris, who in seventeen eighty-eight was ""barbariously"" executed and burnt before Newgate for coining."
/LJSpeech/train/wav/LJ005-0069.wav|real|real|English|Absence of embellishment is in perfect unison with the character of the establishment.|
/LJSpeech/train/wav/LJ037-0229.wav|real|real|English|white jacket, end quote,|
/GPT/wav/LJ046-0090.wav|fake|tts-1|English|echo|Any travel, any contact with the general public, involves a calculated risk on the part of the President and the men responsible for his protection.
/GPT/wav/LJ030-0220.wav|fake|tts-1|English|fable|David Powers, who witnessed the scene from the President's follow-up car,
/GPT/wav/LJ032-0208.wav|fake|tts-1|English|fable|He found, quote, one notch in the stock at this point that appears very faintly in the photograph, end quote.
/GPT/wav/LJ040-0229.wav|fake|tts-1-hd|English|nova|in a sustained relationship with one therapist might bring results.
/LJSpeech/train/wav/LJ002-0031.wav|real|real|English|The jail at that date was divided into eight separate and more or less distinct departments, each of which had its own wards and yard.|
/LJSpeech/train/wav/LJ010-0187.wav|real|real|English|He was taken into custody, and removed first to a police cell, thence committed to Newgate, after he had been examined before the Privy Council.|
/LJSpeech/train/wav/LJ032-0243.wav|real|real|English|Rifle Among Oswald's Possessions|
/GPT/wav/LJ050-0263.wav|fake|tts-1|English|shimmer|it will continue to rely in many respects upon the greater resources of the Office of Science and Technology and other agencies.
/LJSpeech/train/wav/LJ019-0143.wav|real|real|English|Drinking and gaming,|
/GPT/wav/LJ047-0017.wav|fake|tts-1-hd|English|nova|The file was opened, quote,
/LJSpeech/train/wav/LJ037-0045.wav|real|real|English|He was just fooling with it. I didn't know what he was doing. I was afraid he was fixing to kill me. End quote.|
/LJSpeech/train/wav/LJ004-0135.wav|real|real|English|twenty men slept on eight straw beds, with sixteen rugs amongst them, and a piece of timber for a bolster.|
/GPT/wav/LJ006-0160.wav|fake|tts-1|English|fable|one man who had been in the condemned ward for two months, said the governor only came there four times.
/GPT/wav/LJ032-0104.wav|fake|tts-1-hd|English|alloy|Marina Oswald testified,
/GPT/wav/LJ017-0111.wav|fake|tts-1-hd|English|shimmer|that his friend had died greatly embarrassed, with bills to the amount of four thousand pounds out in his name.
/LJSpeech/train/wav/LJ031-0168.wav|real|real|English|In another car Mrs. Johnson was driven to the airport accompanied by Secret Service agents and Representative Brooks.|
/LJSpeech/train/wav/LJ009-0296.wav|real|real|English|It was not always easy to hire a hangman.|
/LJSpeech/train/wav/LJ003-0316.wav|real|real|English|It should be peremptorily forbidden to the keeper or any officer to make a pecuniary profit out of the supplies of food, fuel, or other necessaries.|
/GPT/wav/LJ015-0230.wav|fake|tts-1|English|nova|After this nothing remained but to wait for some occasion when the amount transmitted would be sufficient to justify the risks of robbery.
/GPT/wav/LJ027-0059.wav|fake|tts-1|English|shimmer|These, therefore, may well be called backboned animals.
/LJSpeech/train/wav/LJ026-0108.wav|real|real|English|It is clear that there are upward and downward currents of water containing food (comparable to blood of an animal),|
/GPT/wav/LJ009-0095.wav|fake|tts-1-hd|English|shimmer|which he has bitten unconsciously, or from rage, or to rouse his fainting courage.
/GPT/wav/LJ014-0237.wav|fake|tts-1|English|fable|I will now pass to grave but less atrocious crimes.
/LJSpeech/train/wav/LJ040-0100.wav|real|real|English|she would sometimes take Lee with her, apparently leaving him alone in the car while she transacted her business.|
/GPT/wav/LJ044-0118.wav|fake|tts-1-hd|English|onyx|He anticipated that the full disclosure of his defection would hinder him in, quote, the struggle for progress and freedom in the United States, end quote.
/GPT/wav/LJ048-0198.wav|fake|tts-1|English|alloy|and although it was not a violation of the law to carry a placard, that they were not to tolerate any actions such as the Stevenson incident
/GPT/wav/LJ009-0280.wav|fake|tts-1|English|shimmer|Again the wretched creature succeeded in obtaining foothold, but this time on the left side of the drop.
/LJSpeech/train/wav/LJ018-0197.wav|real|real|English|an habitual offender in his own particular line, one who would stick at no trifles to evade detection or escape capture.|
/GPT/wav/LJ022-0095.wav|fake|tts-1-hd|English|nova|This Division will have the duty of coordinating the purchases of materials and supplies
/LJSpeech/train/wav/LJ024-0053.wav|real|real|English|Fundamentally, if in the future, America cannot trust the Congress it elects to refrain from abuse of our Constitutional usages|
/LJSpeech/train/wav/LJ024-0037.wav|real|real|English|who would disregard the law and would decide specific cases as I wished them to be decided, I make this answer:|
/GPT/wav/LJ002-0278.wav|fake|tts-1|English|echo|while the funds of several bequests and charities were applied in adding to the material comfort of the prisoners.
/LJSpeech/train/wav/LJ048-0080.wav|real|real|English|to coordinate activities and to discuss problems of mutual interest.|
/GPT/wav/LJ011-0057.wav|fake|tts-1|English|fable|"urging that Fauntleroy was a father, a citizen: ""his life is useful, mine a burthen, to the State."""
/GPT/wav/LJ026-0134.wav|fake|tts-1-hd|English|alloy|The particles of this newly formed compound are incorporated into the protoplasm.
/LJSpeech/train/wav/LJ019-0244.wav|real|real|English|The last inquiry into the condition and management of our jails and houses of correction was that made by the Lords' Committee in eighteen sixty-three.|
/GPT/wav/LJ043-0016.wav|fake|tts-1-hd|English|shimmer|Jeanne De Mohrenschildt said, quote,
/GPT/wav/LJ011-0136.wav|fake|tts-1-hd|English|echo|Still no sentence of death was carried out for the offense, and in eighteen thirty-two
/GPT/wav/LJ016-0370.wav|fake|tts-1-hd|English|alloy|All that the hangman, whoever he may be, does under the new regime is to unhook the halter and remove the pinioning straps.
/LJSpeech/train/wav/LJ036-0215.wav|real|real|English|He approached the car and apparently exchanged words with Tippit through the right front or vent window.|
/LJSpeech/train/wav/LJ014-0316.wav|real|real|English|Inquiries were instituted when the cheque was protested, which led to the discovery of the forgeries.|
/GPT/wav/LJ028-0414.wav|fake|tts-1-hd|English|nova|All the ground on which Babylon was spread is left now desolate; nothing standing in that Peninsula between the Euphrates and the Tigris,
/GPT/wav/LJ048-0172.wav|fake|tts-1|English|shimmer|At the two places in Dallas where the President would remain for a period of time, Love Field and the Trade Mart,
/GPT/wav/LJ046-0181.wav|fake|tts-1|English|nova|and who do not have a fixed place of residence. Members of the White House detail of the Secret Service have copies of this album.
/GPT/wav/LJ002-0039.wav|fake|tts-1|English|shimmer|"they each contained four small rooms or ""cabins"" seven feet square,"
/GPT/wav/LJ003-0142.wav|fake|tts-1-hd|English|onyx|to purchase the greater ease and comfort of the master's side.
/GPT/wav/LJ047-0114.wav|fake|tts-1|English|onyx|and that they had been married in Fort Worth and lived there until coming to New Orleans. He had told the New Orleans arresting officers that he had been born in Cuba.
/GPT/wav/LJ023-0111.wav|fake|tts-1-hd|English|alloy|reading into the Constitution words and implications which are not there, and which were never intended to be there.
/LJSpeech/train/wav/LJ007-0198.wav|real|real|English|The windows were to be glazed and painted to prevent prisoners from looking out;|
/LJSpeech/train/wav/LJ045-0048.wav|real|real|English|if he wanted me to go then that meant that he didn't love me, and that in that case what was the idea of coming to the United States in the first place.|
/LJSpeech/train/wav/LJ013-0249.wav|real|real|English|half consumed in the ashes of a wood fire.|
/LJSpeech/train/wav/LJ002-0248.wav|real|real|English|The population, as reported by the committee in eighteen fourteen, averaged about sixty,|
/GPT/wav/LJ001-0043.wav|fake|tts-1-hd|English|fable|A further development of the Roman letter took place at Venice.
/LJSpeech/train/wav/LJ003-0192.wav|real|real|English|Hence there was a terrible accumulation of prisoners in the condemned cells.|
/GPT/wav/LJ024-0048.wav|fake|tts-1|English|onyx|The number of justices has been changed several times before,
/GPT/wav/LJ031-0083.wav|fake|tts-1|English|nova|the doctors observed that he had a heartbeat and was making some respiratory efforts.
/GPT/wav/LJ028-0155.wav|fake|tts-1|English|onyx|Lumps of bitumen are found in great abundance in this river.
/GPT/wav/LJ014-0013.wav|fake|tts-1|English|fable|He wanted a light for a cigar, and got it from a lantern which was lifted up and fully betrayed his features.
/GPT/wav/LJ044-0057.wav|fake|tts-1|English|shimmer|extensive investigation was not able to connect Oswald with that address, although it did develop the fact
/GPT/wav/LJ016-0276.wav|fake|tts-1|English|onyx|Never, indeed, had an execution been more generally patronized.
/GPT/wav/LJ045-0042.wav|fake|tts-1|English|alloy|He stated that the other girl rejected him partly because he was an American, a fact that he said she had exploited. He stated that, quote,
/LJSpeech/train/wav/LJ016-0092.wav|real|real|English|He stepped in at a garret window, coolly walked downstairs, and entered the bar.|
/GPT/wav/LJ018-0359.wav|fake|tts-1|English|fable|her object being first to dispose of the wife of a man for whom she had conceived a guilty passion,
/LJSpeech/train/wav/LJ005-0231.wav|real|real|English|The city justices had not fulfilled this obligation.|
/GPT/wav/LJ048-0217.wav|fake|tts-1-hd|English|alloy|The agents in the follow-up car also were expected to scan adjacent buildings.
/LJSpeech/train/wav/LJ014-0282.wav|real|real|English|There were two counts in the indictment: one for stealing a cheque value fourteen hundred pounds, the second for stealing a bit of paper value one penny.|
/LJSpeech/train/wav/LJ039-0170.wav|real|real|English|and eight point two five seconds respectively.|
/LJSpeech/train/wav/LJ038-0016.wav|real|real|English|heard police sirens and then saw a man as he, quote, ducked into, end quote, the outer lobby space of the theatre near the ticket office.|
/GPT/wav/LJ049-0039.wav|fake|tts-1-hd|English|alloy|to take a protective position in the passenger compartment before the third shot was fired.
/LJSpeech/train/wav/LJ011-0052.wav|real|real|English|The sermon ended with an appeal to the dying man, exhorting him to penitence.|
/LJSpeech/train/wav/LJ038-0188.wav|real|real|English|two. Send the information as to what has happened to me to the Embassy.|
/LJSpeech/train/wav/LJ028-0206.wav|real|real|English|he subdued the people, and wherever they collected, he slew them.|
/GPT/wav/LJ045-0178.wav|fake|tts-1|English|echo|he left his wedding ring in a cup on the dresser in his room. He also left one hundred seventy dollars in a wallet in one of the dresser drawers.
/GPT/wav/LJ034-0033.wav|fake|tts-1|English|echo|During the afternoon of November twenty-two,
/GPT/wav/LJ039-0031.wav|fake|tts-1-hd|English|nova|Mr. Nixon advised the Commission that the only time he was in Dallas in nineteen sixty-three
/LJSpeech/train/wav/LJ050-0102.wav|real|real|English|John Schrank, and Guiseppe Zangara -- four assassins or would-be assassins|
/GPT/wav/LJ013-0203.wav|fake|tts-1-hd|English|fable|On his removal to Newgate after sentence,
/LJSpeech/train/wav/LJ008-0232.wav|real|real|English|a sound as if the ocean had suddenly broken through some ancient boundary, against which its ever restless billows had for ages battered;|
/LJSpeech/train/wav/LJ046-0062.wav|real|real|English|His friend and Special Assistant Kenneth O'Donnell, who accompanied him on his last visit to Dallas,|
/GPT/wav/LJ003-0165.wav|fake|tts-1|English|alloy|The better class of inmate complained bitterly of this enforced companionship with the vile,
/LJSpeech/train/wav/LJ019-0283.wav|real|real|English|Beds might well be made hard and their use strictly limited.|
/GPT/wav/LJ037-0136.wav|fake|tts-1|English|nova|Patterson, when asked later to confirm his identification by affidavit said he did not recall having been shown the photograph.
/GPT/wav/LJ035-0007.wav|fake|tts-1|English|shimmer|The encounter in the lunchroom.
/GPT/wav/LJ016-0044.wav|fake|tts-1-hd|English|alloy|and was compelled to work along the railing round three-quarters of the square of the yard,
/LJSpeech/train/wav/LJ001-0105.wav|real|real|English|America has produced a good many showy books, the typography, paper, and illustrations of which are, however, all wrong,|
/LJSpeech/train/wav/LJ029-0176.wav|real|real|English|with Dallas scheduled as one of the stops.|
/GPT/wav/LJ033-0102.wav|fake|tts-1-hd|English|onyx|When Oswald entered the rear door of the Depository Building, he was about fifty feet ahead of Frazier.
/LJSpeech/train/wav/LJ016-0382.wav|real|real|English|many cling still to life, expecting much from the intercession of friends or the humanitarianism of the age.|
/LJSpeech/train/wav/LJ040-0159.wav|real|real|English|who suffers under the impact of really existing emotional isolation|
/GPT/wav/LJ033-0091.wav|fake|tts-1|English|onyx|Frazier told the Commission, quote,
/LJSpeech/train/wav/LJ019-0338.wav|real|real|English|But discipline was to be maintained if necessary by punishment,|
/GPT/wav/LJ008-0202.wav|fake|tts-1|English|fable|Those who had hired apartments spent the night in them, keeping up their courage with liquids and cigars.
/LJSpeech/train/wav/LJ007-0227.wav|real|real|English|The inspectors were not to be deterred, however, by any opposition from the earnest discharge of their functions, and continued to report against Newgate.|
/LJSpeech/train/wav/LJ038-0177.wav|real|real|English|A note which Oswald left for his wife on the evening of the shooting,|
/LJSpeech/train/wav/LJ042-0120.wav|real|real|English|As my Russian improves I become increasingly conscious of just what sort of a society I live in.|
/GPT/wav/LJ011-0277.wav|fake|tts-1|English|shimmer|his feet were bound with cords and made fast to rings in the floor. Thus manacled, one of the party, who pretended to be Mrs. Canning's brother,
/GPT/wav/LJ034-0045.wav|fake|tts-1|English|fable|Since cartons absorb perspiration, powder can successfully develop a print on such material only within a limited time.
/GPT/wav/LJ017-0221.wav|fake|tts-1|English|alloy|eight truculent and reckless scoundrels, who, brooding over their fancied wrongs, and burning for revenge,
/GPT/wav/LJ004-0208.wav|fake|tts-1|English|nova|There were work-rooms for wool-washing, dyeing, carding, and spinning.
/GPT/wav/LJ028-0176.wav|fake|tts-1|English|alloy|Should we compare these ancient descriptions of the walls, we should find them hopelessly conflicting.
/LJSpeech/train/wav/LJ041-0199.wav|real|real|English|is shown most clearly by his employment relations after his return from the Soviet Union. Of course, he made his real problems worse to the extent|
/LJSpeech/train/wav/LJ010-0073.wav|real|real|English|he found himself rich in a small landed property, which he presently sold to a man who became bankrupt before he had paid over the purchase money.|
/LJSpeech/train/wav/LJ019-0390.wav|real|real|English|Since then a strong central authority has labored steadfastly to compass concentration,|
/LJSpeech/train/wav/LJ010-0138.wav|real|real|English|and died in a manner strongly contrasting with that of his fellows.|
/LJSpeech/train/wav/LJ050-0002.wav|real|real|English|The Warren Commission Report.|
/LJSpeech/train/wav/LJ006-0280.wav|real|real|English|The clothing was still meager and ragged: the washing places insufficient, and wanting in decency;|
/LJSpeech/train/wav/LJ037-0078.wav|real|real|English|when they heard the sound of gunfire and the screams of Helen Markham.|
/GPT/wav/LJ008-0119.wav|fake|tts-1-hd|English|alloy|He then made some observations to the attendant about the fire, and turning to the doctor, questioned him.
/LJSpeech/train/wav/LJ011-0099.wav|real|real|English|and losing heavily, to meet the claims upon him he put out a number of forged bills of exchange or acceptances,|
/LJSpeech/train/wav/LJ046-0213.wav|real|real|English|members of his immediate family, the President-elect, and the Vice-President. Investigation of threats against the President of the United States,|
/LJSpeech/train/wav/LJ010-0039.wav|real|real|English|the Gleeson Wilson murder at Liverpool, that of the Mannings in London, and of many more.|
/LJSpeech/train/wav/LJ028-0489.wav|real|real|English|Had the enemy of Babylon succeeded in breaking through the outer and inner defenses of the city the royal palace would have still been far from his reach.|
/LJSpeech/train/wav/LJ017-0169.wav|real|real|English|The Home Secretary, in a letter to the Lord Chief Baron, stated that, quote, although the facts are full of suspicion against Smethurst,|
/GPT/wav/LJ002-0336.wav|fake|tts-1|English|fable|indeed the place, with its oak floors caulked with pitch, and smoked ceilings,
/GPT/wav/LJ045-0017.wav|fake|tts-1-hd|English|shimmer|This meeting preceded by one day the attack on A. E. Stevenson at the United Nations Day meeting at which he spoke
/GPT/wav/LJ008-0100.wav|fake|tts-1|English|fable|"The yeoman was, however, under-sold by his wife, ""Rosy Emma,"""
/LJSpeech/train/wav/LJ037-0247.wav|real|real|English|Marina Oswald also identified Commission Exhibit Number one sixty-two, the jacket found by Captain Westbrook, as her husband's second jacket.|
/GPT/wav/LJ046-0084.wav|fake|tts-1|English|fable|for the President soon after the assassination, quote,
/GPT/wav/LJ034-0024.wav|fake|tts-1|English|nova|"The other ""Rolling Readers"" carton, however, contained a palmprint and a fingerprint which were identified by Latona"
/LJSpeech/train/wav/LJ020-0002.wav|real|real|English|Bread raised with what is known to bakers as a “sponge,” requires more time and a trifle more work than the simpler form for which I have just already given directions.|
/GPT/wav/LJ001-0142.wav|fake|tts-1-hd|English|fable|"modern printers generally overdo the ""whites"" in the spacing, a defect probably forced on them by the characterless quality of the letters."
/GPT/wav/LJ028-0179.wav|fake|tts-1-hd|English|echo|It is only from their ruins that we may hope to obtain accurate information of the strongest fortifications in the ancient world.
/GPT/wav/LJ042-0033.wav|fake|tts-1|English|nova|of his concomitant hatred of the United States, which was most clearly expressed in his November twenty-six,
/GPT/wav/LJ031-0145.wav|fake|tts-1-hd|English|echo|On the recommendation of the Secret Service agents, Vice President Johnson decided to board the Presidential airplane, Air Force One,
/GPT/wav/LJ013-0198.wav|fake|tts-1|English|echo|and in an impassioned address implored the jury not to send an innocent man to the gallows.
/GPT/wav/LJ048-0257.wav|fake|tts-1|English|shimmer|and that their conduct the night before did not impede their actions on duty
/LJSpeech/train/wav/LJ006-0074.wav|real|real|English|He was unable to give any reason whatever for not utilizing the whole of the wards.|
/GPT/wav/LJ046-0137.wav|fake|tts-1-hd|English|fable|PRS expressed its interest in receiving information on suspects in very general terms. For example,
/GPT/wav/LJ005-0183.wav|fake|tts-1|English|fable|All that was urged was that the borough magistracy had no right to govern their jails
/GPT/wav/LJ003-0323.wav|fake|tts-1-hd|English|fable|Drunkenness, if it ever occurred, should be visited with severe punishment;
/LJSpeech/train/wav/LJ007-0070.wav|real|real|English|"and that he had again and again protested against the obstacles thrown in his way, the inspectors ""cannot forbear expressing their opinion that he might have shown greater perseverance,"|
/GPT/wav/LJ009-0223.wav|fake|tts-1|English|alloy|but it was actually tried in two provincial towns, Leicester and Durham.
/GPT/wav/LJ040-0208.wav|fake|tts-1-hd|English|nova|Carro reported that when questioned about his mother Lee said, quote,
/LJSpeech/train/wav/LJ035-0011.wav|real|real|English|a strong wind blowing from the north almost unseated him.|
/LJSpeech/train/wav/LJ016-0427.wav|real|real|English|He tripped up the chapel-stairs to hear the condemned sermon, and came out with cheerful alacrity on the morning he was to die.|
/LJSpeech/train/wav/LJ028-0118.wav|real|real|English|He built well the quays along the opposite shore of the Euphrates, but he did not finish all his work,|
/LJSpeech/train/wav/LJ013-0211.wav|real|real|English|What are you doing here? asked his lordship.|
/LJSpeech/train/wav/LJ028-0059.wav|real|real|English|His military career began while he was still the crown prince, and his father was on the throne.|
/GPT/wav/LJ016-0344.wav|fake|tts-1|English|alloy|The ceremony, which was witnessed by only a few officials and representatives of the press, was performed with the utmost decency and decorum.
/LJSpeech/train/wav/LJ022-0096.wav|real|real|English|and of making certain that people who are employed will be taken from the relief rolls.|
/GPT/wav/LJ037-0194.wav|fake|tts-1-hd|English|fable|Ten dollars in cash was enclosed.
/LJSpeech/train/wav/LJ029-0052.wav|real|real|English|To supplement the PRS files, the Secret Service depends largely on local police departments and local offices of other Federal agencies|
/LJSpeech/train/wav/LJ008-0217.wav|real|real|English|a throng of people whom neither rain, snow, storm, nor darkness ever hindered from attending the show.|
/GPT/wav/LJ012-0116.wav|fake|tts-1-hd|English|shimmer|A fire was lit in it, and the maid in doing so threw a lot of rubbish, as it seemed, which had accumulated under the grate, on top of the burning coals.
/LJSpeech/train/wav/LJ015-0062.wav|real|real|English|but in neither did the sums misappropriated reach quite the same high figure.|
/GPT/wav/LJ036-0157.wav|fake|tts-1|English|nova|"Oswald could not possibly have been wearing the blue jacket during the trip with Whaley, since it was found in the ""domino"" room of the Depository late in November."
/GPT/wav/LJ033-0146.wav|fake|tts-1-hd|English|fable|Scientific Evidence Linking Rifle and Oswald to Paper Bag
/GPT/wav/LJ025-0092.wav|fake|tts-1|English|fable|It is now established that nitrogen is as essential a constituent of vegetable as of animal living matter
/GPT/wav/LJ019-0101.wav|fake|tts-1-hd|English|shimmer|In eighteen fifty Sir George Grey brought forward a new motion to the same effect,
/GPT/wav/LJ050-0038.wav|fake|tts-1-hd|English|shimmer|In attempting to identify those individuals who might prove a danger to the President,
/GPT/wav/LJ002-0024.wav|fake|tts-1|English|shimmer|Quote. the apartments set apart for them, being built to accommodate sixty persons, now contain about one hundred twenty. End quote.
/GPT/wav/LJ019-0020.wav|fake|tts-1|English|nova|Up to the twenty-first December, eighteen forty-two,
/GPT/wav/LJ047-0074.wav|fake|tts-1-hd|English|nova|Under a general Bureau request to be on the alert for activities of the Fair Play for Cuba Committee
/GPT/wav/LJ050-0136.wav|fake|tts-1-hd|English|echo|the Committee will include representatives of the President's Office of Science and Technology, Department of Defense, CIA,
/LJSpeech/train/wav/LJ030-0218.wav|real|real|English|the right rear tail, when she noticed that I was trying to climb on the car.|
/GPT/wav/LJ013-0034.wav|fake|tts-1|English|onyx|The case was clearly proved against them, and both were sentenced to transportation for life.
/LJSpeech/train/wav/LJ017-0149.wav|real|real|English|"He had met her at a boarding-house, where he lived with his own wife, a person of ""shady"" antecedents,"|
/GPT/wav/LJ040-0038.wav|fake|tts-1|English|nova|Such ideas of grandeur were apparently accompanied by notions of oppression.
/LJSpeech/train/wav/LJ049-0221.wav|real|real|English|perhaps upon recommendations based on further studies by the Cabinet-level committee recommended above or the National Security Council.|
/LJSpeech/train/wav/LJ013-0086.wav|real|real|English|Burgess, who was purposely on leave from the bank, effected the sale, which was paid for with a cheque for nearly the whole amount on Lubbock's Bank.|
/LJSpeech/train/wav/LJ027-0172.wav|real|real|English|The perennibranch passes through the fish stage to the perennibranch amphibian.|
/LJSpeech/train/wav/LJ040-0078.wav|real|real|English|Lee Oswald remained with his mother and Ekdahl, to whom he became quite attached.|
/GPT/wav/LJ037-0199.wav|fake|tts-1|English|echo|The mail-order form had a line for the name of a witness to attest that the person ordering the gun was a U.S. citizen and had not been convicted of a felony.
/GPT/wav/LJ049-0054.wav|fake|tts-1|English|echo|The Secret Service has consistently followed two general principles in emergencies involving the President.
/GPT/wav/LJ033-0140.wav|fake|tts-1|English|fable|Three cartons had been placed at the window apparently to act as a gun rest and a fourth carton was placed behind those at the window.
/LJSpeech/train/wav/LJ009-0181.wav|real|real|English|that authentic cases were known previous to the first cited act of criminals selling their own bodies to surgeons for dissection.|
/LJSpeech/train/wav/LJ008-0021.wav|real|real|English|for the murder of his cabin-boy, whom he stabbed after much ill-usage on board the ship as it lay in the Tagus.|
/GPT/wav/LJ027-0104.wav|fake|tts-1|English|echo|which are never destined to cut the gums; and throughout its life this animal retains, in a similarly rudimentary condition,
/GPT/wav/LJ037-0101.wav|fake|tts-1-hd|English|onyx|According to his testimony, Smith told the FBI, quote, It looked more like him than it did on television, end quote,
